title,imdb_id,author,date,review_rating,review_title,review,likes,dislikes
Secret Invasion,tt13157618,BroadSword66,"Jun 21, 2023",3,You're no fun any more,"The Secret Invasion is so secret that everybody know all about it within minutes of Ep1 beginning. Where's the fun in that?

Fun?! You're in the wrong place for fun, chum. This is serious stuff: grim and gritty, dark and violent, loud and apocalyptic.

While the titular invasion is all too quickly out of the bag, there's a lot of other secret stuff to try to understand. Pay attention, though, because characters aren't so much introduced as thrust at the screen in a torrent of names. Who are they? Who knows! They could be members of the world's intelligence agencies ... or they could be shapeshifting invaders in disguise.

In the Marvel Universe where there are infinite realities, time travel and more superpowered heroes than you can shake a cape at, now we also have to contend with anybody potentially being a baddie pretending to be a goodie. Or they could be a double agent. Or a rogue agent. Confusing and twisted? Gordian Knots ain't in it!

The result is that the viewer can't trust anyone, anything, or anywhere to be what it appears to be. There is no firm place on which to stand to see the story unfold, and consequently it is hard work. Should we take notes, or fill in a spreadsheet? All this would be fair enough if it was also entertaining, but the characters are unappealing, the settings drab, the performances unengaging and sketchy.

Much money has been thrown at a cast peppered with Hollywood A-listers (Martin Freeman a beanie, Olivia Coleman doing her trainee Judi Dench act, and main man Samuel L Jackson from inside a hobo beard as Avengers godfather Nick Fury, back from outer space with a sad look upon his face) but those big names are distracting rather than distinguished.

Secret Invasion is frantic, rushed and rather noisy. Worse, it manages to make the end of the human race feel boring and unengaging. It's all sound and Fury, signifying confusion.",88,59
Echo,tt13966962,danwilberforce,"Jan 9, 2024",4,Why?,"The trailers made this seem like the first step into more gritty, adult content ala Netflix's Daredevil and Punisher series, but apart from 1 or 2 overally choreographed scenes it felt more like the worst episode of Iron Fist stretched into 5 episodes.

The concept itself isn't bad, but the writing was atrocious, with no real sense of character development or depth whatsoever. The only real standout being Vincent D'Onofrio's excellent portrayal of Kingpin, but even that is tarnished by the writing and a limp wiltering flower of an ending.

Echo also suffered from bad editing with the pacing and storyline feeling like they were all over the place.

The show had so much promise and I did appreciate the efforts made to honour the native American and deaf communities, but it didn't have to be at the expense of a coherent and gripping story.

I now fear what they're going to do with Daredevil, but hopefully with Dario Scardapane in the driver's seat there may be at least a small glimmer of light at the end of the tunnel. Maybe...",499,167
Echo,tt13966962,Kamandi73,"Jan 9, 2024",1,Echo has no personality,"Echo has no personality, no charisma, no charm, just an angry scowl on her face or a blank stare, all the time. The only interesting parts were the appearances by Daredevil and the Kingpin.

The idea that The Kingpin has a whole bunch of thugs that speak sign language to Echo is ridiculous. Even more that Echo can kick in doors with the prosthetic foot on her leg. Echo is not a cyborg. The artificial limb attached to the stump halfway down her leg is attached with straps. The prosthetic is for walking, not kicking in doors.

There are thousands of U. S. military war veterans who (unfortunately) have prosthetic limbs. The prosthetics aid them in performing daily activities, like walking to the supermarket. Prosthetic limbs are held by straps and they cannot kick in doors.

All that aside, Echo is just a blank space. Her father got killed, and there was no emotion. Her sister wanted to see her, and she never responded. She confronts the Kingpin when she decides to get revenge, and there are no visible facial reactions. People talk to her and sign to her, and she just stares back at everyone. Where is the human being? Echo is nothing there.",324,199
Echo,tt13966962,michaelmarveen,"Jan 9, 2024",3,Borinnnnggggggg,I really wanted to like it but the pacing is all over the place and you just don't even care about the characters other than kingpin..Show tries to be different but it's just hard to like....stopped after episode 3 it just wasn't getting better at all......Marvel needs to stick to the characters we want...The girl who plays the character is ok but the character just doesn't do anything for me...Said the same thing in the Hawkeye TV show...They tried to force her in there as a Important person but even then I wasn't a fan of her ....4/10 for me has decent action sequences but the show lacks a real quality storyline that makes you care for the characters involved.,191,149
Echo,tt13966962,residentgrigo,"Jan 9, 2024",5,Bland Filler,"What we have here is Secret Invasion 2.0 as many feared but the end product is less incompetent. Echo herself continues to be rather bland, her shamanic (?) powers feel shoehorned in so that marketing can pretend that they care about Native American culture and all other characters can barely be called as such. Material was cut but not enough if you ask me. The cringy cousin, the bad CGI train, etc. The show´s editing sucks in general.

Iron Fist S1 is better than this 3-hour ""film"", Arrow has better fight scenes and more on top of that. Daredevil´s one scene is a random half-fight in a flashback that just stops. A delete bit from Hawkeye or a studio mandate to create a trailer shot, unlike his fun use in She-Hulk. The TV-Ma is lastly an unearned marketing gimmick. Watch Reservation Dogs or rewatch Daredevil and Arrow S2. This ain´t it and will be the last time I finish an MCU show for the sake of it. No matter how short! Marvel Spotlight (what does this even mean?) is thus a bust.

PS: The post-Netflix Kingpin continues to suck but D'Onofrio tries his best and has more good scenes here than in Hawkeye. A deleted scene was sadly the only good one there. Why am I praising She-Hulk and Hawkey...?",180,125
Echo,tt13966962,gtenalokes,"Jan 10, 2024",3,There's no story here...,"Its almost like they didn't think it through and its obvious that it was butchered in editing because nothing makes sense.. The main character is just a bag of plot armor going from one point to the next in a series of senseless and pointless events. The characters behave irrationally and lack depth and purpose, they are basically just plot devices. Echo's powers don't make sense at all.

Its a total waste of time that you cant just play in the background, it requires your full attention because of the unnecessary heavy sign language dialogue, you'd think they would focus more on ""show, don't tell""....

Overall, you are better off just watching a review on YouTube...",164,93
Echo,tt13966962,nscoby93,"Jan 11, 2024",5,Another Disney Marvel flop,"Well, there's not much to say for Echo, so I'll keep this short.

Echo in a word is... well boring! It's not terrible as the show starts interesting enough, but like Secret Invasion, it falls apart in the end.

The show had some good cinematography and I guess good cgi when compared to recent Marvel projects. Maya is well written and is played fantastically by Alaqua Cox. Seeing Daredevil was great in his like two minute cameo, and Kingpin is great too.

But where this show falls apart is in its storytelling and writing. Nothing really happens in this show, and it leads to nothing. With an ending that just left me thinking, ""ok.""

My expectations were never high to begin with, but d*mn this could have been far better. I honestly didn't even know this show was released this week until I saw an advertisement for it on my TV.

One last thing who the hell told Disney this was TV-MA material there were like maybe two or three things max that made me think TV-MA and even then that was just pushing TV-14. If this is what Disney thinks passes for MA, then d*mn I'm scared for Deadpools 3 R rating.

Oh well, until the next Marvel flop.

IMDb: 5/10 Letterboxd: 3/5

Watched on Disney+ in 4k Dolby Vision.",166,78
Echo,tt13966962,kaefab,"Jan 10, 2024",3,Could have been so much better,"Maya was an interesting character and i really like her in Hawkeye.

They went full circle with a series on her origins, it was kind of interesting but the series suffers from what a lot of series suffer today.

Too much talking, too much useless drama and really not enough action.

Because after all we tuned in to see action, from a women that studied martial arts and can actually use it.

The first episode is very good and we get straight into the story of Maya, the mythical origins, her Indian back round, spiritual, how she lost her leg, and also become train in martial arts like she was.

Sadly after the first episode the show goes downhill fast, with more talking and drama than action, i hate to say this but you will get bored fast.

Not sure if there will be a season 2 but sadly i won't be tuning in.

I guess Echo is another opportunity missed in the MCU universe.",149,94
Echo,tt13966962,dmoorejr,"Jan 9, 2024",7,Has It's Moments,"Can't even lie I only watched this for Kingpin, as I really wasn't feeling the Echo character from the Hawkeye series. By the time I finished this series, I finally ended up understanding who/what this character was all about. Is Maya a hero? Because she seemed like a bad person most of the time! With that being said. Wow. This series was very choppy. Advertised as a 5 Episode mini series, Echo easily could've been a 2 hr movie. The fighting sequences were okay. Overall it was nice to see some grit in the MCU, just wish the story was a little more deeper than what we got. Although I really appreciate the native culture that was presented in this series. It's worth a watch.",112,125
Echo,tt13966962,scottmannen1,"Jan 9, 2024",4,Disney Marvel Does it Again,"Another in a long line of un-remarkable films. The story starts out showing that the Chicotaw Indians are supernatural beings from outer space or something? I wonder what the real world natives think of this crazy origin story? Anyways, having a tv show where the main protagonist cannot speak has major drawbacks unfortunately. There is a lot and I mean a LOT of silence in this show.. Communication takes place via sign language for the entire show. This is time consuming while the writers of the show have to think up other ways of explaining the story other than verbally to the audience. I don't think it works unfortunately.

I noticed that Hollywood is moving away from showing stars with the typical model figure and frame, and our protagonist has definitely expanded (I am ok with this) since the last time we saw her in Harkeye. This is immediately noticeable, and I am ok with it but I fear some others wont be.

The story itself is somewhat weak and has some weak writing, Whether a result of the strike, poor writers or the fact that the origin story for the first few acts is explained with zero verbal dialogue leaving the viewer to interpret what the heck is going on, To be honest I am not sure I absorbed the entire origin story understood correctly.

I tried to get into the show. There was a very weak Daredevil cameo for a few minutes that was not very good...again no talking from our protagonist but lots of sign language. Overall I just couldnt get into this one so I am giving it a 4/10 and cutting it off aftrer just this first episode.",117,116
Echo,tt13966962,andrewbrudenell1,"Jan 10, 2024",3,Starts off okay; but then....what happened?!,"The show starts off, if not brightly, then at least servicably and somewhat reminiscent of Netflix's Daredevil in style and tone. From episode two, it then descends at an alarming pace to be one of the worst series I've watched from Disney. Ending up right down there with Secret Invasion. Risible.

It's a short series but somehow manages to be boring for stretches and is extremely poorly paced. The lack of a tangible character arc is both frustrating and concerning. Maya starts the show as an immoral killer with the blood of dozens of people on her hands, yet goes through no real redemption or character arc; her past crimes feel like they're handwaved away as being all the Kingpin's fault. No accountability.

Stunts and fights vary between servicable and poor. They've ditched the character's ability in the comics to 'echo' and retain the fighting style of her opponents. This might have added an interesting dynamic to the fight sequences and made them stand out more. As it is, those abilities were described as 'lame' by the showrunners and have been replaced with the ability to see and interact with ancestors we don't know or care about and create strange symbols with her hands that have contrived and ill-defined abilities.

If I'd just seen the first ep then I would likely recommend giving the show a watch. As it is, this is more poorly written and at times cringeworthy Disney dreck.",144,83
Echo,tt13966962,lceman-19019,"Jan 10, 2024",1,"This show is dumb, read below!","What is this?

How did Maya miss shooting King Pin Point blank in the face? King only received a few scratches and bruises from a gun shot?

King Pin learned Chinese on Netflix show but couldn't find the time to learn ASL for his daughter?

Why does Maya have still a bloody opening in her tummy 5 months after fighting King Pin and Hawkeye?

They tried to do a 1 shot fight scene like the netflix series but failed with heavy editing.

Why did Maya jump from the train to the truck when she could of just jumped to the ground?

Why did her cousin need to drive recklessly and follow her? He has her on GPS, just pick her up after she done planting the bomb.

Maya beat up many thugs in ep1 but could not beat up 3 hill Billy at the skating ring?

Why did Maya need to build a gun out of skates when she could of just punch the fat women?

What happened to the hill Billy that die in the skating ring? No cops or any investigation? His body just dissappear and twilight guy just go back to work?

Why did the rpg exploded in the air like a firecrackers? Did it hit a woodpecker and exploded?

What's with the woodpecker? Why does it have so much screen time?

Why didn't the thugs shot the guy in the monster truck? Their van wasn't even crushed?

Why does Maya have mystical power now? She some sort of avatar now cause her ancestors were avatar?

This show is stupid!",131,94
Echo,tt13966962,draco-hardcore,"Jan 10, 2024",1,Meaningless and tasteless,"I had really no expectations from this show. If I had some I would be heavily disappointed. The plot is on the level of some soap opera, acting with some exceptions subpar. Such wasted opportunity.

The character ot Echo has potential but how it was done and depicted is simply bad and without many creative ideas. I wouldn't call it the worst Marvel show (that is reserved for Secret Invasion) but this one keeps you focused for 10-15mins the most. But it is certainly one of the most boring shows that Marvel ever made. It makes you wonder of they have some quality control or they just release materials wishing they will go well and people will like them. A shot in the dark... Luckily, it's only few episodes long so if you really want to watch this mess it will not take too much of your time. But it is the time you will never be able to get back.",109,94
Echo,tt13966962,Smarmelade,"Jan 9, 2024",5,DOA,"Spin off show from a show that no one watched, like no one will watch this.

Pointless main character with whatever ""powers"" involved in a meaningless plot.

Overall conclusion is that it's pretty boring. They somehow roped in Kingpin into all this, retroactively ofcourse. I don't even want to go into whatever were they doing with him in this show, it's just embarassing. I laughed out loud at scenes like eye lens scene. That was just silly.

To be honest, after Endgame most movies were bad, some were fine, most were whatever. I don't think any of the Disney+ shows are good, maybe What If. Everything else is either pretty bad or at most pretty ok.

Same with this, it's watchable but really not worth your time. For now, Daredevil and Punisher from Netflix are still peak modern Marvel TV, that I'm not sure Disney would be able to replicate in the upcoming shows.

And even now, I'm typing more about MCU in general and not much about this show, because there isn't much to say.

I'm only happy for the main actress, like Ms. Marvel kid, she is also acting newcomer with Echo being her first role. But I also feel kinda bad she is in a subpar show being used in corporate oppression olympics so the producers can tap their own backs and congrat each other on a diverse and inclusive show. No matter if it sucks.",90,107
Echo,tt13966962,leothewsp67,"Jan 9, 2024",3,A major disappointment,"Once again, Marvel has done it, they have created a show that had great potential and started off great but went steeply downhill very fast. The actors and actresses did an amazing job in their roles but the writing was complete trash. Just a terrible script. Marvel has no idea what they're doing anymore, one thing that really bothered me was the fact that they rated this TV MA when it really should be TV 14 or lower it's very light which can be good but doesn't reflect Wilson Fisk's character very well. It felt more like Disney+'s Hawkeye, rather than , Netflix's daredevil that most of us hoped for.",109,82
Echo,tt13966962,tony-146-695626,"Jan 15, 2024",4,feels like much was cut out,"The series feels like it was supposed to be 10 episodes but they edited it for 5. Character development is minimal to none. Kingpin supposedly adopts Echo when she was very young and her parents died, but this is not really shown. Would have been a great place to start and to build up their relationship. Instead we are just told they are close and deal with it. It was jarring.

Native American spirituality and mysticism are often shown in flashbacks, not always for obvious reasons. There is some connection between the flashbacks and the nature of Echos healing power,but it is not clearly illustratred and not sold properly. Again, the scenes are jarring. By he way the comic book power she has is the ability to copy anyones fighting style. We never see this in the show.

The comic book character is deaf, and so is the actress. This was interesting and was great to see. Good to see actress play a major part. And she gives it all she has. However, the lack of hearing is used as a gimmick when fighting, as often sound is totally turned off. To show she is deaf. The problem though is that it makes the scenes boring. Sound is really important for immersion, They missed the boat somewhere here.

Echo, the star, as a character, is not likeable. Redeeming qualities are few and far between. She takes to killing like flies to dog poop. No remorse at all. Is selfish, does not care who pays for her actions. Wants to replace KingPin.

Hawkeye is shown briefly fighting her, probably to help market the show. So is Daredevil. They both fight her to a standstill, with Hawkeye coming closer to killing her. The encounters do nothing to develop her character though. They are used as simple plot devices to get to the next act. Feels empty.

She is supposed to be an anti hero? Vigilante? No. Just another criminal who is talented at killing and stealing. Her ambitions overcome any feelings of love for her sister and friends.

If you want to watch as required viewing to prepare for future marvel movies, all you need is episode 1 and 5. All else is filler.",145,45
Echo,tt13966962,prathwrld,"Jan 9, 2024",8,One of the better shows Marvel has done as of recently,"Echo does not deserve a 6.2 out of 10 it is so much better than that. The show follows the character of Maya that we first meet during Hawkeye season one the writers do a fantastic job of giving Maya a fantastic story and a good character arc. Vincent D'Onofrio's Kingpin as always is a highlight in everything he is in where he plays the character. This show also has a number of likable side characters which give the show a surprising amount of heart if I had to critique it a little bit it still feels like marvel is holding back on the violence, and the R rating was not used to its fullest potential. However, this is still overall a pretty good watch that leaves you wondering what is going to happen next.

Final rating:8.4 out of 10.",83,103
Echo,tt13966962,jeff_dutton,"Jan 9, 2024",3,Female Daredevil,"Disneys at it again. Show starts off weak..all over the map building little character development. Throw in the characters we want to see for a brief moment to make us keep watching. They need to just need to bring back the Daredevil series. Spoiler she jumps off a train to land on a truck when she could have just jumped to the ground. Cringe scenes like a lot. I was looking forward to this show cause the previews looked amazing, same feel and grittiness as Daredevil, but came across flat and try hard. Now granted only 5 episodes but I'm not even sure I'll keep watching. This show has no style of its own and is all over train wreck..",71,104
Echo,tt13966962,seraphimbf,"Jan 9, 2024",2,Boring,"Whatever disney touches ends up dead and gone.

My friends saw this tv show , one of them renewed his subscription to watch this show and wow he couldn't even say one good thing about it (not even one).

Thought i'd check the show myself.

After watching this show...not even one interesting character (main character is so...bad and not interested at all) , the show is really slow and has barelly some action , they manage to destrouy KINGPIN character as well (netflix daredevil had kingpin character so good and bloody unlike what they did to him now) .

If someone would like to watch this tv show , do yourself a huge favor and skip it , nothing from marvel is good anymore , right now me and my friends wonder how deadpool 3 will be since everything marvel is throwing at us since avengers endgame is really bad and not good at all.

Hopefully deadpool 3 will be good or at least OK , but we seriously doubt it.",100,73
Echo,tt13966962,hyde_20,"Jan 9, 2024",3,"Didn't expect it, still disappointed.","The series has nothing new to remember. Even the action scenes feel very ordinary.

The characters are not memorable. Annoying flashback scene

There's even Kingpin to help keep it from being boring. But also with the environment in which the story is told. Kingpin couldn't help us feel any more fun.

The story is boring. Telling boring stories The characters are severely lacking in color. This is the worst quality Marvel series.

What I really like is Selected songs They are all melodious and create a good atmosphere.

I'm not sure if the fun episodes will start at episode 6 or not.

Didn't expect it, still disappointed.",96,73
Echo,tt13966962,czswyhkv,"Jan 9, 2024",4,SWING & a HIT,"Just unfortunately it was a foul ball...lol Episode one was promising, then it took a nose dive into concrete. Trailers were misleading, big time. Ended up not being nearly as gritty as the punisher and daredevil series. Which is just sad and really insane to me. The two highest rated marvel offerings and they are completely ignored as a template for Disney. Why do they insist on creating garbage?? It's one series after another that completely fails with the audience.

Granted this is definitely not the worst. It's miles better than she hulk which isn't really hard to accomplish. And it's better than the falcon and the WS. But it could have been so much better. I honestly weep when I think about the upcoming daredevil reboot. Breaks my heart knowing Disney will destroy it.",80,84
Echo,tt13966962,FeastMode,"Jan 9, 2024",5,First MCU entry harder than PG-13,"NOTE: if you haven't seen Hawkeye, you will be confused.

Echo is rated TV-MA. For someone like me who hates any kind of limitations/restrictions on movies/shows, that rating alone had me excited. And speaking strictly about the violence... yes, awesome, more. Some of the scenes are brutal. Showing headshots makes it feel more real and less like a fantasy world where everything will be okay.

As for the show itself, I adore the first episode. It does a great job of setting up the story with nonlinear storytelling, jumping back and forth from before and after the events of Hawkeye. And it has one of the best fight scenes in the entire MCU. I was ecstatic.

Now with even higher expectations, the remaining four episodes left me disappointed. Rather than this being an elite new entry in the MCU, it feels more like a bottom tier entry. And there are surprisingly few fight scenes, none coming close to the one from the first episode.

I watched it a second time and liked it even less. I had trouble getting through it and won't watch it again. Except that one fight scene from the first episode. Updating rating from 7 to 5 stars.

(2 viewings, 1/9/2024, 2/9/2025)",51,100
Echo,tt13966962,exzywu,"Jan 10, 2024",1,For those who thinks the fight sequence was good...,"Have you all lost your minds or forgot about how good the Daredevil show's fight sequence was? Or maybe you never watched Daredevil show before? This show's fight sequence is not even 10% as good as Daredevil show, the punches are not connecting and it doesn't make people feel strong either. The fight sequence of Daredevil show have both long shot camera and good quality, and the Echo show? It only have long shot camera but no quality, that's the difference between these two show's fight sequence.

As for the writings, I will say the first four episodes doesn't have a very excellent writing but it was not too bad either, but the writing of the finale is a total disaster, it's like the writers asked their kids or AI to write the script, which make the audience angry and confused.

Overall I think this show is a waste of good actors, I really feel bad for those actors especially Alaqua and Vincent.",82,68
Echo,tt13966962,jakewilson-32883,"Jan 9, 2024",2,Nothing special,"Just finished watching the show and I was disappointed. The trailers made it seem way more epic then it turned out to be.

What I liked: The acting was good. I can't really blame Marvel for their casting choices because they are usually spot-on and this was the case with Echo as well. Alaqua Cox was great at portraying Maya and the supporting cast more than held their own

What I didn't like: 1. The TV MA rating: Why was it rated TV MA? Serious question. The violence was tame at best. Not close to any of the Netflix shows, which this has constantly been compared to, bringing me to the next point.

2. The trailer: Felt like bait and switch here. Daredevil was in one episode for like a three minute fight scene and that was it. They were relying on Kingpin and Daredevil to draw in viewers, like me, which they did. My potential enjoyment of the show was impacted due to this. I would have preferred the trailer show what this show was really about instead of baiting fans of the old Netflix shows to watch.

3. Story: The story was quite weak which explains why its only five episodes. Maya's journey could have been wrapped up in an hour and a half max, which shows just how much filler there was.

4. Villains. Second show where Kingpin has come across as a tool. The reason Daredevil was so successful was because Kingpin was a formidable opponent for the protagonists. He was a serious threat and the show treated him as such. He was manipulative, and cunning to the point that Matt contemplates killing him once and for all. In this show he shows up, has dinner with Maya, promises to hand over the reigns to Maya then kidnaps her grandma and friend when she refuses. The way he was defeated was even worse than in Hawkeye and I was left speechless.

Marvel movies always left me wanting more, but since Endgame I have to force myself to watch the next movie/tv show. They didn't setup any future show/movie so it leaves you wondering what the point of this show was. Not the worst thing I have seen but it was dull and I will leave it at that.",78,60
Echo,tt13966962,bobetjo,"Jan 12, 2024",4,Missed opportunities all round,"I'm sorry to say this show was, as other reviewers comment, really boring and badly written. (Or maybe it was the editing). There were some good scenes but not many. The story was alleged over the place. The actors had really rubbish dialogue. But, for me it was the missed opportunities.

The audience could have been given more immersion in how the world seems to this deaf hero. She cannot hear assailants so how does she cope with the traditional kung-fu multi attacker fight. We only have got a couple of ""quiet "" scenes demonstrating her deafness.

Maya is deaf and relies on sign language. Sign language users have tons of shortcuts and body mimes when communicating. It is not like subtitles with hand movements. More like moving emojis.

As regards her crime fighting artificial leg. More could be made of this. Para athletes will tell about the difficulty of fitting and wearing specialist limbs. We have a hero who wears one. Yet we never see the limb care and difficulty riding a motorcycle which has foot controls.

These were wasted opportunities to get show triumph against outnumbering foes.

As for the terrible script. Don't get me started.",90,47
Echo,tt13966962,canuck97,"Jan 10, 2024",5,Not Punisher or Daredevil level,"Disappointing. I'm just patiently waiting for something to come even remotely close to being as good as The Punisher or Daredevil. I thought this was going to be it, with the R-rating thinking it was going to be bloody and gritty and brutal. But no, just boring and a poor storyline. Marvel needs to listen to the people and bring back R-rated series with intense and bloody action sequences like Frank Castle on a rampage or Daredevil. That's real entertainment. Listen to the ratings, those 2 shows easily have the top 2 spots of all the Marvel series outside of the MCU avengers and what not. This show was a real disappointment and would almost say a waste of time, and this is coming from a marvel fanatic...",82,54
X-Men '97,tt16026746,contasmartvsala,"Mar 19, 2024",4,Blaaargh!,"This animation is technically much inferior to the original series. It's hard to understand how it could have declined so much compared to the X-Men of the 1990s.

The script for this new series is far below the line of mediocrity. The animation has really bad text. I was negatively impressed. Instead of maintaining or maturing, they regressed in quality.

And there is no nostalgia talking here. I knew it wouldn't have the same quality, especially because the current scriptwriters are very bad. I just didn't expect it to be this bad. And there was a big shock due to the low technical quality of the animation itself. If you look at what was done in 1992 and what was done in 2024 in terms of features, coloring... Jesus! Current artists don't deserve to be paid for the crap they do.

The series that was sold as a continuation is more like a very bad reboot, very poorly made and deeply disappointing.

Is bad! Is bad! It's a huge waste of time!",86,221
X-Men '97,tt16026746,scarymother,"Mar 19, 2024",1,Only for advanced cases of nostalgia,"Disclaimer: I never watched the original cartoon or read the comics but I gave this a go because there was chance that it could be entertaining. The new (Kevin Smith) MoTU animation managed it (to an extent), so there was a chance.

I didn't make it very far. The dialogue is clunky and childish and aside from the widescreen, it shows no benefit to the animation of being produced recently.

It may be a feature of the original... but the sheer number of times that the characters refer to each other by name/code-name felt like forced fan-service and was tough to listen to.

Plainly... I expect only someone with a severe case of nostalgia... or maybe a child would enjoy this.",45,260
X-Men '97,tt16026746,drisen-50536,"Mar 21, 2024",1,Not like the original ...Fake fans everywhere...,"Anyone who actually buys into this being a continuation is a fake fan. So many things are different . Animation , even the adult humor that it once had and you didn't notice til you rewatched it . The changing of characters like Morph ... don't get me started how terrible that idea was. Once again anyone who approves of this cartoon is not a real fan of the original... the should just call it xmen 2024 because that's what this show is about. Today's issues and weirdness and humor that only this generation would understand . I hope the world rips into this show and Disney learns it lesson once the numbers come out.",51,189
X-Men '97,tt16026746,tabs801,"Mar 22, 2024",1,Get off the Bandwagon,Absolute knock off and rip off. Cookie cutter hog wash. Feige took a perfectly good standalone series and butchered it with new fandangled graphics which is trying to outdo the original and instead of claiming your continuing the storyline this chat GPT monologue is an absolute Farce and slap in the face of the true OG fans. Nostalgia and sentimental value doesn't bode well with a bunch of stock market investors hiding behind their Mac book pro. Xmen didn't need a reboot. Trying too hard with no faux pas between hackneyed characters. Feeding into all the old stereotypes. Call this what it is ... A landfill trying to meet a quota.,42,161
X-Men '97,tt16026746,Reineke86,"Apr 9, 2024",10,Everything I wanted and more,"When X-Men TAS first aired in Germany, all the way back in 1993, I immediately fell in love with the show, the characters, the story, the world of the X-Men. I became a fan that day.

Now, 27 years later, I'm a fully grown man and still a fan. When I heard that they were going to continue this show, I was worried. With all the bad stuff Marvel has put out in recent years I couldn't imagine this show being anything more than mediocre. I expected a preachy show, that focused more on ideology and the current Zeitgeist. Boy, was I wrong.

X-Men '97 has superior writing. The dialogue is excellent, sometimes almost shakespearean. It comes with a fist full of nostalgia, easter eggs and fan service. The animation is pretty good, better than expected. Aaand...it has the theme song!

This show is everything I wanted and so much more. I love it.",162,32
X-Men '97,tt16026746,dark_bridger,"Mar 31, 2024",1,"Not very good, odd cult following puts this at 10/10 and ignores issues","I'm not sure why this has such a large cult following rating this a 10/10.

This series is far from flawless. When discussing the series with 10/10 users, they usually default to ""well it's a cartoon"". While that's true, a 10/10 cartoon isn't ripe with continuity errors.

I watched the entire first episode and part of the 3rd.

Let's break this down into a few categories. This is supposed to be a direct continuation of the previous series:

Continuity:

The first episode starts a year after the conclusion of the previous series. Multiple continuity issues exist and the changes aren't even referenced for having an explanation later on.

Xavier is presumed dead. At the end of the previous series he wasn't dead, he (well Morph actually) even broadcast to the entire world he was alive and well. How the entire world would now think he's assassinated is confusing. No reference to even hint at an explanation of how that changed.


Bishop is now present on the team, we are given no hint of an explanation how he arrived.


Storm has a mohawk, in the comics there was a storyline that went along with it. This one could be fixed, but no mention at continuity change.


Morph now primarily has a different appearance. This is very easily explainable, but no explanation is given.


While all of these things wouldn't need immediate addressing, they should have at least had a line of ""since Bishop joined the team"" or ""since Storm changed her hair"" or ""since Morph changed his form"". At least they should have acknowledged the changes and it would be ok for them to come back later on and give more detailed explanations.

Story Telling:

The first episode is a rehash telling of the first season. Sunspot appears as a new comer who runs away only to be found again, just like Jubilee was in the original series.


A discontinuous 2nd Mastermold suddenly appears and is destroyed in the first episode. There's a continuity issue as the original series had Gyric and Trask hiding from the first Mastermold, but didn't use the 2nd mastermold to stop it. If they feared the 1st one so much, they should have shut the 2nd one down. Trask even turned against the 1st Mastermold, so it's unknown why he would allow a 2nd one to exist.


The show seems to have to even retcon itself. Madelyne Pryor appears suddenly and with no explanation. What would have normally been some type of storyline thread of a season is condensed into 1 episode of unreasonably fast storytelling.


The dialogue here just seems really off, like they are trying to use 90s slang and snarkiness, and it's just weird. Storm mentions she commands the sands, but she doesn't command the sand, he commands the weather.


Ridiculous use of new and inconsistent powers:

Wolverine does not have super strength, but must possess it or Gambit would not have been able to jump on top of his back and ride him like a lawn mower. Wolverine in the old series could be injured. Certainly the impact on his body by having his adamantium claws explode with kinetic energy would cause him pain, but he's completely unaffected.


Cyclops falls from a blackbird, 3 flying X-Men decide to not assist him, so he unleashes a massive optic blast which does no damage to the ground. In many other scenes like this one of the X-Men would have assisted him or Storm would have used her winds.


Cyclops power can now push him backwards and have no impact on his neck. Maybe he has an adamantium spinal column now?


Storm and Bishop get taken out in the first episode by nobody goons and later Storm is identified has having Omega level powers. Either case is fine, but to have both scenes in the same episode is odd.


Animation Quality:

In some ways the animation has improved, in other ways its declined.

Rogue's hair has countably less lines. Her appearance is the most noticeable, she looks like a very different person.


Magneto's long hair is odd, he looks like an old grandma. They used a costume that was from the story they were telling, but that costume was odd even back then. If they aren't 100% following the comics (and they aren't) it would be okay to design a better costume.


The shading on Storm's costume is less well done. She now looks like she has black strips on her costume instead of shading.


On a plus side, Jubilee's face was drawn such that you can now tell she's of Asian descent.


The designs are generally less detailed, on some characters it isn't very noticeable, on others like Rogue it's pretty drastically different.


Other just weird stuff:

You'll notice some really odd scenes. In one scene, they are interviewing Gyrick and the camera keeps zooming in. You can't see his full face it's so far zoomed in. I thought it was going to keep going and just go inside of his nose or something weird.


There's another several scenes where they over zoom in on a person's face for a long period of time. I don't know what that's supposed to convey, it's just weird. Normally shows will do a head and shoulders shot, not ultra zoom in on someone's face unless they are trying to point out a facial expression or something.


Overall this seems like an incoherent mess that doesn't well follow the original series well and it even has to retcon itself to make its own story make sense. They should have just started a new series and not try to continue it from the old one. This continuation series is definitely not a 10/10.",48,134
X-Men '97,tt16026746,syntory,"Mar 22, 2024",6,It's ok. Seems like more pandering than anything else so far.,"This series isnt too bad. I guess i'm in the minority who think this show is not on the same level as the original. Granted, I only watched the first episode but so far it seems to me that the focus of the show is more about nostalgia than story. It's more than just a nod, here and there, to the 90's show. It seems like the writers are just trying to pander to the audience who liked the old series. It's not terrible so far, but I think this series is not as good as the original. Some of the character personalities seem to have changed a bit.

I don't think this series is even close to a 9. It's ok. I'll give it a 6. The original series is an 8.",53,121
